,user_id,food_ids
447,4,"['popcorn', 'pear', 'cashew', 'cracker', 'fudge', 'vanilla']"
448,4,['yogurt']
449,4,"['ranch', 'strawberry', 'biscuit', 'cracker', 'boiled']"
450,4,"['banana', 'spinach', 'banana']"
451,4,"['margarine', 'bread']"
452,4,"['margarine', 'peanut_butter', 'grape', 'bread']"
453,4,['baked_potato']
454,4,['chocolate_milk']
455,4,"['cheese', 'bread', 'vegetable_oil']"
456,4,"['noodle', 'potato']"
457,4,['carrot']
458,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond']"
459,5,"['fish', 'chicken', 'reduced', 'bread', 'reduced']"
460,5,"['brownie', 'pasta']"
461,5,['ale']
462,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond']"
463,5,"['fish', 'fruit', 'pasta']"
464,5,"['hamburger', 'reduced']"
465,5,"['brownie', 'coconut', 'grape']"
466,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond']"
467,5,"['fish', 'chicken', 'fruit', 'bread', 'reduced']"
468,5,"['chicken', 'corn', 'risotto']"
469,5,"['whey', 'grape', 'almond']"
470,5,"['chocolate', 'whey', 'banana', 'nut', 'grape', 'almond']"
471,5,"['fish', 'chicken', 'fruit', 'risotto']"
472,5,"['new_york_strip', 'veggie', 'yogurt']"
473,5,"['coconut', 'brownie']"
474,5,"['chocolate', 'banana', 'banana', 'grape']"
475,5,"['new_york_strip', 'fish', 'fruit']"
476,5,"['chicken', 'yogurt', 'potato']"
477,5,"['ginger', 'brownie', 'almond']"
478,5,"['milk', 'banana', 'chocolate', 'whey', 'banana', 'nut', 'grape']"
479,5,"['fish', 'corn', 'fruit', 'potato', 'chicken']"
480,5,"['steak_fry', 'lamb']"
481,5,"['ale', 'grape', 'brownie']"
482,5,"['banana', 'milk', 'whey', 'banana', 'chocolate']"
483,5,"['fish', 'chicken', 'fruit', 'steak_fry']"
484,5,"['hamburger', 'reduced']"
485,5,"['ale', 'coconut', 'brownie']"
486,5,"['milk', 'banana', 'chocolate', 'whey', 'banana', 'nut']"
487,5,"['fish', 'chicken', 'reduced', 'bread', 'reduced']"
488,5,"['sirloin', 'veggie', 'yogurt']"
489,5,"['ginger', 'ale', 'almond']"
490,5,"['milk', 'banana', 'chocolate', 'whey', 'banana', 'nut', 'grape']"
491,5,"['bread', 'reduced', 'fish', 'chicken', 'reduced', 'fruit']"
492,5,"['carrot', 'pork']"
493,5,"['grape', 'brownie']"
494,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
495,5,"['fish', 'carrot', 'pork', 'fruit']"
496,5,"['chicken', 'risotto']"
497,5,['grape']
498,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
499,5,"['fish', 'chicken', 'fruit', 'risotto']"
500,5,"['new_york_strip', 'veggie', 'yogurt']"
501,5,"['ale', 'grape', 'brownie']"
502,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
503,5,"['fish', 'bread', 'salad']"
504,5,"['hamburger', 'reduced']"
505,5,"['brownie', 'nut', 'peach', 'grape']"
506,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
507,5,"['fish', 'bread', 'salad', 'fruit']"
508,5,"['bread', 'salad', 'almond_milk']"
509,5,"['whey', 'almond_milk', 'coconut', 'brownie']"
510,5,"['banana', 'chocolate', 'banana', 'nut', 'grape', 'almond_milk']"
511,5,"['fish', 'bread', 'salad', 'reduced']"
512,5,"['sirloin', 'carrot']"
513,5,['coconut']
514,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
515,5,"['fish', 'bread', 'salad', 'reduced']"
516,5,"['bread', 'egg', 'whipped']"
517,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
518,5,"['fish', 'bread', 'salad', 'fruit', 'reduced']"
519,5,['pasta']
520,5,"['coconut', 'brownie']"
521,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
522,5,"['fish', 'fruit', 'pasta']"
523,5,"['new_york_strip', 'potato']"
524,5,"['grape', 'brownie']"
525,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
526,5,"['new_york_strip', 'fish', 'fruit', 'potato', 'green_bean']"
527,5,"['chicken', 'risotto']"
528,5,"['ginger', 'grape', 'brownie']"
529,5,"['banana', 'chocolate', 'banana', 'nut', 'grape', 'almond_milk']"
530,5,"['fish', 'chicken', 'risotto']"
531,5,"['chicken', 'risotto']"
532,5,['ale']
533,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
534,5,"['fish', 'chicken', 'fruit', 'pasta']"
535,5,"['cheese', 'bread', 'egg', 'whipped']"
536,5,"['rice', 'almond_milk', 'grape', 'brownie']"
537,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
538,5,"['fish', 'bread', 'salad', 'reduced']"
539,5,['chicken']
540,5,['coconut']
541,5,"['sandwich', 'banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk', 'whipped']"
542,5,"['fish', 'bread', 'salad', 'reduced']"
543,5,"['pork', 'potato', 'green_bean']"
544,5,['brownie']
545,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
546,5,"['pork', 'yogurt', 'fish', 'fruit', 'potato', 'green_bean']"
547,5,"['chicken', 'risotto']"
548,5,"['ginger', 'brownie', 'coconut', 'grape']"
549,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
550,5,"['fish', 'chicken', 'fruit', 'risotto']"
551,5,['meat']
552,5,"['rice', 'almond_milk', 'grape', 'brownie']"
553,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
554,5,"['fish', 'meat']"
555,5,"['new_york_strip', 'veggie', 'yogurt']"
556,5,"['ale', 'brownie']"
557,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
558,5,"['fish', 'salad', 'fruit', 'reduced']"
559,5,['pasta']
560,5,"['brownie', 'coconut', 'grape']"
561,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
562,5,"['new_york_strip', 'fish', 'fruit']"
563,5,"['steak_fry', 'chicken', 'risotto']"
564,5,"['ale', 'peach']"
565,5,"['sandwich', 'chocolate', 'whey', 'banana', 'grape', 'almond_milk', 'whipped']"
566,5,"['fish', 'bread', 'salad', 'reduced']"
567,5,['pasta']
568,5,"['whey', 'almond_milk']"
569,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
570,5,"['fish', 'bread', 'salad', 'reduced']"
571,5,"['chicken', 'bacon', 'risotto']"
572,5,['coconut']
573,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
574,5,"['fish', 'risotto', 'bacon', 'chicken', 'fruit']"
575,5,"['hamburger', 'reduced']"
576,5,"['grape', 'brownie']"
577,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
578,5,"['chicken', 'yogurt', 'bacon', 'veggie', 'fruit']"
579,5,['pasta']
580,5,"['grape', 'brownie']"
581,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
582,5,['pasta']
583,5,"['chicken', 'veggie', 'yogurt']"
584,5,"['brownie', 'coconut', 'grape']"
585,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
586,5,"['fish', 'bread', 'salad', 'fruit', 'reduced']"
587,5,"['bread', 'egg', 'whipped']"
588,5,"['grape', 'brownie']"
589,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
590,5,"['fish', 'bread', 'salad', 'reduced']"
591,5,"['chicken', 'potato']"
592,5,"['brownie', 'coconut', 'grape']"
593,5,"['egg', 'fruit', 'banana', 'chicken', 'potato', 'almond_milk']"
594,5,"['fish', 'bread', 'salad', 'reduced']"
595,5,"['ale', 'coconut']"
596,5,"['chicken', 'banana', 'banana', 'potato', 'fruit']"
597,5,"['bread', 'chicken', 'reduced']"
598,5,"['egg', 'whey', 'bread', 'potato', 'almond_milk', 'whipped']"
599,5,"['grape', 'brownie']"
600,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
601,5,"['fish', 'bread', 'salad', 'fruit', 'reduced']"
602,5,"['rib_eye', 'whey', 'yogurt', 'almond_milk', 'veggie']"
603,5,"['grape', 'brownie']"
604,5,"['chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
605,5,"['fish', 'fruit', 'pasta']"
606,5,"['pork', 'risotto']"
607,5,"['whey', 'ginger', 'almond_milk', 'grape', 'brownie']"
608,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
609,5,"['fish', 'pork', 'fruit', 'pasta']"
610,5,"['yogurt', 'chicken', 'potato']"
611,5,"['grape', 'brownie']"
612,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
613,5,"['fish', 'chicken', 'fruit', 'potato']"
614,5,"['hamburger', 'reduced']"
615,5,"['grape', 'brownie']"
616,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
617,5,"['fish', 'bread', 'salad', 'fruit', 'reduced']"
618,5,"['new_york_strip', 'chicken', 'yogurt', 'veggie']"
619,5,"['ginger', 'grape', 'brownie']"
620,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
621,5,"['fish', 'bread', 'salad', 'fruit', 'reduced']"
622,5,"['new_york_strip', 'veggie', 'yogurt', 'pig']"
623,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
624,5,"['chicken', 'reduced', 'bread', 'reduced']"
625,5,['meat']
626,5,['coconut']
627,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
628,5,"['fish', 'meat', 'fruit']"
629,5,"['pork', 'risotto']"
630,5,['ginger']
631,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
632,5,"['fish', 'pork', 'fruit', 'risotto']"
633,5,"['whey', 'almond_milk', 'pasta']"
634,5,"['pear', 'grape', 'brownie']"
635,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
636,5,"['fruit', 'pasta']"
637,5,"['bread', 'egg', 'whipped']"
638,5,"['pear', 'brownie', 'coconut', 'grape']"
639,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
640,5,"['fish', 'pork', 'fruit', 'pasta']"
641,5,"['new_york_strip', 'veggie', 'yogurt', 'potato']"
642,5,"['banana', 'brownie']"
643,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
644,5,"['new_york_strip', 'fish', 'fruit', 'potato']"
645,5,"['pork', 'risotto']"
646,5,"['grape', 'brownie']"
647,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
648,5,"['fish', 'pork', 'fruit', 'risotto']"
649,5,"['whey', 'almond_milk', 'syrup']"
650,5,['sage']
651,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
652,5,"['fish', 'mayonnaise', 'chicken', 'reduced']"
653,5,"['veggie', 'yogurt', 'pasta']"
654,5,"['coconut', 'rice']"
655,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'grape', 'almond_milk']"
656,5,"['fish', 'chicken', 'fruit', 'mayonnaise', 'reduced']"
657,5,"['new_york_strip', 'veggie', 'yogurt', 'potato']"
658,5,"['pear', 'brownie']"
659,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
660,5,"['new_york_strip', 'fruit', 'potato']"
661,5,"['whey', 'almond_milk', 'pasta']"
662,5,"['grape', 'brownie']"
663,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
664,5,"['fruit', 'pasta']"
665,5,"['honey', 'chicken', 'risotto']"
666,5,"['ginger', 'coconut']"
667,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
668,5,"['yogurt', 'fruit', 'fish', 'chicken', 'risotto', 'veggie']"
669,5,['turkey']
670,5,"['pear', 'grape', 'brownie']"
671,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
672,5,"['turkey', 'fruit', 'pasta']"
673,5,['turkey']
674,5,"['pear', 'brownie', 'coconut', 'grape']"
675,5,"['sandwich', 'banana', 'whipped']"
676,5,"['chicken', 'bread', 'reduced']"
677,5,"['chicken', 'yogurt']"
678,5,['pear']
679,5,"['bread', 'whey', 'banana', 'almond_milk', 'whipped']"
680,5,"['fish', 'chicken', 'salad', 'bread', 'reduced']"
681,5,"['pork', 'potato']"
682,5,"['chocolate', 'grape']"
683,5,"['milk', 'banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
684,5,"['fish', 'pork', 'fruit', 'potato']"
685,5,"['honey', 'chicken', 'risotto']"
686,5,"['rice', 'grape', 'brownie']"
687,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
688,5,"['fish', 'chicken', 'fruit', 'risotto']"
689,5,['meat']
690,5,"['grape', 'brownie']"
691,5,"['banana', 'flax', 'whey', 'banana', 'nut', 'chocolate', 'almond_milk']"
692,5,['meat']
693,5,"['bread', 'egg', 'whipped']"
694,5,['pear']
695,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
696,5,"['fish', 'chicken', 'fruit', 'bread', 'reduced']"
697,5,"['new_york_strip', 'veggie', 'yogurt']"
698,5,"['grape', 'brownie']"
699,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
700,5,"['new_york_strip', 'fish', 'fruit', 'potato']"
701,5,"['syrup', 'whipped']"
702,5,"['grape', 'brownie']"
703,5,"['banana', 'flax', 'whey', 'banana', 'fruit', 'chocolate', 'almond_milk']"
704,5,"['chicken', 'bread', 'reduced']"
705,5,"['chicken', 'veggie', 'yogurt']"
706,5,['ale']
707,5,"['flax', 'whey', 'almond_milk']"
708,5,['fish']
709,5,"['whey', 'almond_milk', 'pasta']"
710,5,"['chocolate', 'brownie', 'peach', 'grape']"
711,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
712,5,"['fish', 'fruit', 'pasta']"
713,5,"['pork', 'risotto']"
714,5,"['chocolate', 'pear', 'grape', 'brownie']"
715,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
716,5,"['fish', 'pork', 'fruit', 'risotto']"
717,5,"['chicken', 'potato']"
718,5,"['pear', 'grape', 'brownie']"
719,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
720,5,"['fish', 'chicken', 'fruit', 'pasta']"
721,5,"['veggie', 'yogurt', 'rib_eye']"
722,5,"['pear', 'grape', 'brownie']"
723,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
724,5,"['fish', 'pork', 'fruit', 'rib_eye', 'risotto']"
725,5,"['bread', 'whey', 'almond_milk', 'egg', 'whipped']"
726,5,"['pear', 'grape', 'brownie']"
727,5,"['flax', 'whey', 'almond_milk']"
728,5,"['chicken', 'veggie', 'yogurt']"
729,5,"['honey', 'chicken', 'potato']"
730,5,"['pear', 'ale', 'grape', 'brownie']"
731,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
732,5,"['whey', 'fruit', 'almond_milk', 'pork', 'risotto']"
733,5,['pasta']
734,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
735,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
736,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
737,5,"['pork', 'risotto']"
738,5,['ale']
739,5,"['flax', 'banana', 'banana', 'chocolate']"
740,5,"['spaghetti', 'fruit']"
741,5,"['pork', 'risotto', 'green_bean']"
742,5,"['pear', 'grape', 'brownie']"
743,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
744,5,"['risotto', 'pork', 'fruit', 'green_bean']"
745,5,"['bread', 'egg', 'whipped']"
746,5,"['grape', 'brownie']"
747,5,"['flax', 'whey', 'banana', 'almond_milk', 'chocolate']"
748,5,"['bread', 'reduced', 'fish', 'chicken', 'fruit', 'mayonnaise']"
749,5,"['spaghetti', 'fruit']"
750,5,"['pear', 'nut', 'brownie']"
751,5,"['flax', 'banana', 'banana', 'nut', 'grape']"
752,5,"['bread', 'reduced', 'fish', 'chicken', 'fruit', 'mayonnaise']"
753,5,['rotisserie']
754,5,['ale']
755,5,"['chocolate', 'whey', 'banana', 'welsh_cake', 'grape', 'almond_milk']"
756,5,"['fish', 'chicken', 'mayonnaise', 'bread', 'reduced']"
757,5,"['pork', 'rotisserie']"
758,5,"['pear', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
759,5,"['fish', 'chicken', 'fruit', 'bread', 'mayonnaise']"
760,5,"['new_york_strip', 'carrot', 'potato']"
761,5,"['brownie', 'ale', 'pumpkin_pie', 'grape']"
762,5,"['pear', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
763,5,"['new_york_strip', 'fish', 'apple_pie', 'potato', 'carrot']"
764,5,"['chicken', 'risotto']"
765,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
766,5,"['fish', 'chicken', 'fruit', 'risotto']"
767,5,"['whey', 'almond_milk', 'syrup']"
768,5,"['grape', 'brownie']"
769,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
770,5,"['chicken', 'fruit', 'risotto']"
771,5,"['apple_pie', 'pork', 'green_bean']"
772,5,"['brownie', 'coconut', 'grape']"
773,5,"['banana', 'chocolate', 'whey', 'banana', 'nut', 'almond_milk']"
774,5,"['apple_pie', 'pork', 'green_bean']"
775,5,['meat']
776,5,['peach']
777,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
778,5,"['meat', 'fruit']"
779,5,"['chicken', 'potato']"
780,5,"['ginger', 'grape', 'brownie']"
781,5,"['flax', 'whey', 'banana', 'almond_milk', 'chocolate']"
782,5,"['chicken', 'fruit', 'potato']"
783,5,"['cheese', 'bread', 'egg', 'whipped']"
784,5,"['rice', 'milk', 'grape', 'brownie']"
785,5,"['banana', 'chocolate', 'whey', 'banana', 'fruit', 'almond_milk']"
786,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
787,5,"['pork', 'chicken', 'potato']"
788,5,['brownie']
789,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
790,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
791,5,['pasta']
792,5,"['brownie', 'bock']"
793,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
794,5,"['fruit', 'pasta']"
795,5,"['chicken', 'veggie', 'yogurt']"
796,5,"['casein', 'ginger', 'grape', 'brownie']"
797,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
798,5,"['fish', 'chicken', 'fruit', 'pasta']"
799,5,"['pork', 'risotto', 'green_bean']"
800,5,"['ale', 'bock']"
801,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
802,5,"['fish', 'risotto', 'pork', 'fruit', 'green_bean']"
803,5,"['cheese', 'bread', 'egg', 'whipped']"
804,5,"['casein', 'pear', 'ginger']"
805,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
806,5,"['fish', 'risotto', 'fruit', 'chicken', 'green_bean']"
807,5,"['new_york_strip', 'veggie', 'yogurt']"
808,5,"['pear', 'grape', 'brownie']"
809,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
810,5,"['new_york_strip', 'fish', 'yogurt', 'veggie']"
811,5,"['cheese', 'hamburger', 'reduced']"
812,5,"['ale', 'grape', 'brownie']"
813,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
814,5,"['fish', 'bread', 'salad', 'reduced']"
815,5,"['burger', 'sweet_potato']"
816,5,"['ale', 'grape', 'brownie']"
817,5,"['flax', 'whey', 'almond_milk']"
818,5,"['fish', 'chicken', 'mayonnaise', 'bread', 'reduced']"
819,5,"['chicken', 'risotto']"
820,5,"['ale', 'bock']"
821,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
822,5,"['fish', 'chicken', 'fruit', 'risotto']"
823,5,"['whey', 'almond_milk']"
824,5,['grape']
825,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
826,5,"['chicken', 'cocktail', 'fruit', 'shrimp', 'risotto']"
827,5,"['bread', 'egg', 'whipped']"
828,5,"['rice', 'milk', 'ale', 'grape', 'brownie']"
829,5,"['banana', 'chocolate', 'whey', 'banana', 'muffin', 'almond_milk']"
830,5,"['chicken', 'fruit', 'bread', 'mayonnaise', 'reduced']"
831,5,"['rotisserie', 'potato']"
832,5,"['casein', 'milk', 'grape', 'brownie']"
833,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
834,5,"['rotisserie', 'potato']"
835,5,['pasta']
836,5,"['pear', 'brownie', 'coconut', 'grape']"
837,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
838,5,"['fish', 'fruit', 'pasta']"
839,5,"['ginger', 'coconut']"
840,5,"['chocolate', 'banana', 'banana', 'almond_milk', 'whey']"
841,5,"['chicken', 'fruit', 'bread', 'mayonnaise', 'reduced']"
842,5,['chicken']
843,5,"['brownie', 'coconut', 'grape']"
844,5,"['chocolate', 'banana', 'banana', 'almond_milk', 'whey']"
845,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
846,5,"['cheese', 'hamburger', 'reduced']"
847,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
848,5,"['fish', 'fruit', 'pasta']"
849,5,"['pork', 'risotto']"
850,5,"['brownie', 'coconut', 'grape']"
851,5,"['banana', 'chocolate', 'whey', 'banana', 'bread', 'almond_milk', 'whipped']"
852,5,"['pork', 'risotto']"
853,5,"['bread', 'egg', 'whipped', 'reduced']"
854,5,"['casein', 'milk', 'grape', 'brownie']"
855,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
856,5,"['pork', 'fruit', 'risotto']"
857,5,"['swordfish', 'green_bean']"
858,5,"['ale', 'bock']"
859,5,"['chocolate', 'banana', 'banana', 'almond_milk', 'whey']"
860,5,"['casein', 'milk', 'ale']"
861,5,"['banana', 'whey', 'banana', 'welsh_cake', 'grape', 'almond_milk']"
862,5,"['swordfish', 'green_bean']"
863,5,"['veggie', 'yogurt', 'grilled']"
864,5,['ale']
865,5,"['sandwich', 'banana', 'chocolate', 'whey', 'banana', 'almond_milk', 'whipped']"
866,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
867,5,"['veggie', 'pork', 'yogurt']"
868,5,"['casein', 'milk', 'pear']"
869,5,"['sandwich', 'banana', 'egg', 'chocolate', 'whey', 'potato', 'almond_milk', 'whipped']"
870,5,['pasta']
871,5,"['ale', 'brownie']"
872,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
873,5,"['fish', 'fruit', 'pasta']"
874,5,"['chicken', 'risotto']"
875,5,"['casein', 'milk', 'ginger', 'grape', 'brownie']"
876,5,"['banana', 'flax', 'whey', 'banana', 'chocolate', 'almond_milk']"
877,5,"['fish', 'chicken', 'fruit', 'risotto']"
878,5,"['cheese', 'bread', 'chicken', 'egg', 'whipped']"
879,5,"['brownie', 'coconut', 'grape']"
880,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
881,5,"['chicken', 'fruit', 'risotto']"
882,5,['coconut']
883,5,"['whey', 'almond_milk', 'rice']"
884,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
885,5,"['whey', 'almond_milk', 'whipped']"
886,5,"['ginger', 'brownie']"
887,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
888,5,"['fruit', 'pasta']"
889,5,['meat']
890,5,"['rice', 'milk', 'grape', 'brownie']"
891,5,"['banana', 'chocolate', 'whey', 'banana', 'grape', 'almond_milk']"
892,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
893,5,['meat']
894,5,"['ginger', 'ale']"
895,5,"['sandwich', 'chocolate', 'whey', 'banana', 'fruit', 'almond_milk', 'whipped']"
896,5,"['meatball', 'rice']"
897,5,"['ale', 'peach']"
898,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
899,5,"['meatball', 'rice']"
900,5,"['pork', 'potato']"
901,5,"['pear', 'grape', 'brownie', 'casein', 'ginger', 'almond_milk']"
902,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
903,5,"['pork', 'fruit', 'potato']"
904,5,"['cheese', 'bread', 'egg']"
905,5,"['casein', 'ginger', 'almond_milk', 'grape', 'brownie']"
906,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
907,5,"['chicken', 'fruit', 'bread', 'mayonnaise', 'reduced']"
908,5,"['veggie', 'yogurt', 'grilled']"
909,5,"['grape', 'brownie']"
910,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
911,5,"['chicken', 'veggie', 'yogurt', 'fruit']"
912,5,"['syrup', 'whipped']"
913,5,"['pear', 'grape', 'brownie']"
914,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
915,5,"['new_york_strip', 'fruit', 'risotto']"
916,5,"['hamburger', 'reduced']"
917,5,"['grape', 'brownie']"
918,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
919,5,"['bread', 'shrimp', 'reduced', 'chicken', 'cocktail', 'mayonnaise']"
920,5,"['veggie', 'rotisserie', 'yogurt']"
921,5,"['pear', 'ale', 'grape', 'brownie']"
922,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
923,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
924,5,['pasta']
925,5,['ale']
926,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
927,5,"['fruit', 'pasta']"
928,5,"['veggie', 'pork', 'yogurt', 'cut']"
929,5,"['grape', 'brownie']"
930,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
931,5,"['pork', 'fruit', 'risotto']"
932,5,"['fish', 'honey', 'chicken', 'potato']"
933,5,"['pear', 'grape', 'brownie']"
934,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
935,5,"['honey', 'chicken', 'potato']"
936,5,"['fish', 'pasta']"
937,5,"['pear', 'brownie', 'coconut', 'grape']"
938,5,"['banana', 'banana', 'almond_milk', 'whey', 'rice']"
939,5,"['chicken', 'fruit', 'risotto']"
940,5,"['fish', 'hamburger', 'whipped', 'reduced']"
941,5,"['pear', 'grape', 'brownie']"
942,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
943,5,['pasta']
944,5,"['rice', 'milk', 'grape']"
945,5,"['chocolate', 'banana', 'banana', 'whipped', 'bread']"
946,5,"['bread', 'salad', 'reduced']"
947,5,['egg']
948,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
949,5,"['chicken', 'rotisserie', 'potato']"
950,5,"['irish_cream', 'kahlua', 'almond_milk', 'casein', 'milk']"
951,5,"['banana', 'egg', 'whey', 'bread', 'almond_milk', 'whipped']"
952,5,"['chicken', 'bacon']"
